normalisasi,Score,Sentiment
berarti juta di bagi bulan atau tahun masa jabatanjt perbulan,1,Positif
ngelas eh ngeles bajay kali,-1,Negatif
dpr kok tidak punya rumah sampai ngontrak rumah akal sehatnya dimana,2,Positif
jangan menyalahkan dpr salah masyarakat sendiri memilih penjabat mereka kan banyak keluar modal bagaimana caranya modal mereka itu kmbli ya jadi begini boleh bagi yang ikut pemilu dapat duit serangan fajar ini boleh hasil nya,-5,Negatif
bukan kurang legkapdetail kalau masyarakat tidak demo maka kau diam saja karena masyarakat demo makanya kau klarifikasi memang sudah niat mengelabuhi masyrakat kalian pp,-8,Negatif
memang semua anggota kontrak terus enak dong yang sudah punya rumah tidak ngontrak dpet tunjungan rmah tahun per orang sama,-1,Negatif
sekelas perumahan elit saja paling an jtthn itupun sudah pakai marmer lantainya,-1,Negatif
tidak usaah lah dpr tidak mewakili rakyat saja,-4,Negatif
halaaah preet mencla mencle,0,Netral
wah ini dasco yang punya pendukung dikemayoran itu yahxkckckxkxkx,0,Netral
kami sudah tidak butuh dpr,-2,Negatif
saya belum punya rumah pak,1,Positif
peraturan di bikin sendiri di sah kan sendiri di gunakan sendiri uangnya dari pajak rakyat,-5,Negatif
sudah cepat segrah sah kan ruu permpasan aset koruptor percuma kalian klarifikasi sudah muak lia wakil rakyat,-1,Negatif
uang pensiun dpr bagaimana pak,-1,Negatif
penjelasan siapa sih yang benar beda terus,-1,Negatif
jangan percaya sama omongan maling,0,Netral
orang saja dikali jumlah anggota dpr berapa ekor tuh,-3,Negatif
hambur hamburkan duit itu terus buat kesejahteraan pejabat kita pak,-2,Negatif
ngontrak rumah subsidi boleh kan,2,Positif
aura mantan korupsi tetap menyala,-1,Negatif
juta kontrakan isi apaan saja ya ada selimut kentut begitu,-1,Negatif
uang pensiun seumur hidup pak cabut batalkan enak benar,-2,Negatif
terus masyarakat yang bayar pajak diharuskan mengangsur tapera,-1,Negatif
juta perbulan memang mulut mereka sudah tidak bisa di percaya mau siapa pun ya mengomong,0,Netral
masih kebanyakan om bascox juta juta juta perbulanwoopadahal kontran setahun juta sudah sangat mewahjadi juta saja selamat tahun,6,Positif
tidak guna dpr bubarin,0,Netral
kontrak sendiri wooy anjing sudah digaji wooy masih banyak fakir miskin anak yatim yang lebih berhak dari kalian,-6,Negatif
namanya wakil rakyatcma memikirkan perut sndrikarena rakyat sudah di wakili,0,Netral
itu bukan buat nyewa tapi buat beli rumah bos,2,Positif
lah mending bangunin rusun tapi tetap milik negara bisa dipakai buat anggota dpr selanjutnya,2,Positif
kurangi lagi sampai mengorbankan daerah dengan kebijakan efisiensi jalan tidak kebangun tidak diperbaiki tunjangan pegawai tidak kebayar pppk paruh juga di bebankan ke daerah warga sampai swadaya buat benerin jalan,-3,Negatif
bukannya okt sd agt masih menempati rumah dinas kenapa jadi berlaku surut akalan bulus ini,-3,Negatif
ngirungnya seperti apa tidak mengerti aku,-3,Negatif
suka sukamulah bicara maaf sudah tidak percaya lagiapalagi hasil kerjamu toh nqnti pertanggung jawabkanlah dihadapannya kelak,1,Positif
terus rakyat sinten sing ngontrak ini pak sing radue bayaran pasti kiih konohakonohakonoha,3,Positif
saya gaji umr kontrak bayar sendiri,-2,Negatif
buruh gaji umr juga untuk ngontrak cicilan rumah dll enak banget ya dprpajak rakyat untuk foya,3,Positif
kasih rumah susun saja buat mereka biar dekat ngantornya dan tidak banyak alasan,0,Netral
juta tunjangan kontrak selama tahun per tahun juta hidup hedonis,1,Positif
anggota dpr memang tidak punya rumah,0,Netral
kamuflase saja karena ada gejolak misalkan kagak ada demo pasti di lanjutkan,-2,Negatif
perubahan keputusan biasa setelah ada tekanan rakyat,1,Positif
setiap bulan dapat ya,0,Netral
juta gaes buat tunjangan rumah anggota dpr ri untuk tahun,1,Positif
kalau sewa rumah rp juta per bulan dikali bulan jadi rp juta setahun untuk kontrak tahun ketemu rp juta pertanyaannya kenapa angka tunjangan perumahan dprmpr bisa segitu besarnya apakah ada musyawarah dengan rakyat dulu padahal sumber uang itu dari pajak rakyat perlu diingat anggota dprmpr itu sebenarnya bukan juragan tapi sekadar koordinator atau jembatan untuk menyuarakan keputusan rakyat mereka dipilih untuk mewakili bukan untuk membuat keputusan seenaknya tanpa sepengetahuan rakyat kalau keputusan besar menyangkut tunjangan dan fasilitas diambil tanpa melibatkan rakyat bukankah itu artinya mereka lupa siapa yang sesungguhnya mereka wakili,-8,Negatif
anda harus tanggung jawab sekarangharus turun anda sekarangawas kalau tidak turun rakyat murka sekarang,-7,Negatif
terasa aura cari amannya,-1,Negatif
uang mulu ya dibicarakan rakyat dipikirim,1,Positif
terserah mengomong apa aku sudah tidak percaya,-2,Negatif
tunjangan lainya sebutkan bapak jangan omon omon doang,-2,Negatif
ah nyocot sampean pak,-1,Negatif
kalimatnya tunjangan berarti masih ada uang uang lainya,0,Netral
gua tanyaa ai besar tunjangan anggota dpr indonesia pada tahun bervariasi tergantung jabatannya dan jenis tunjangannya dengan total penghasilan yang bisa mencapai lebih dari rp juta per bulan bahkan ada laporan yang menyebut angka sekitar rp juta per bulan jika semua tunjangan dan fasilitas dihitung rincian tunjangan anggota dpr tunjangan istrisuami sekitar rp tunjangan anak sekitar rp uang sidangpaket sekitar rp tunjangan jabatan anggota sekitar rp tunjangan beras naik menjadi sekitar rp per bulan tunjangan pph pasal sekitar rp tunjangan kehormatan rp tunjangan komunikasi intensif rp tunjangan peningkatan fungsi pengawasan dan anggaran rp bantuan listrik dan telepon rp asisten anggota rp tunjangan rumah pengganti rumah dinas rp per bulan gaji pokok anggota dpr rp per bulan wakil ketua dpr rp per bulan ketua dpr rp per bulan total penghasilan dengan tambahan semua tunjangan di atas seorang anggota dpr biasa bisa membawa pulang lebih dari rp juta per bulan dan dengan tunjangan rumah yang mencapai rp juta totalnya bisa melebihi rp juta per bulan bahkan ada pendapat bahwa total penerimaan anggota dpr bisa mencapai rp juta per bulan jika semua aspek dihitung termasuk fasilitas lain dan potensi tambahan jabatan pimpinan kenaikan tunjangan terutama terjadi pada tunjangan beras dan tunjangan bensin serta kompensasi penghapusan rumah dinas dengan uang tunjangan perumahan sebesar rp juta per bulan secara keseluruhan angka ini menunjukkan bahwa tunjangan anggota dpr menjadi komponen terbesar dari penghasilan mereka jauh melebihi gaji pokok yang relatif kecil,-39,Negatif
beda karyawan beda komentar,-1,Negatif
intinya mah pakai coba di bahas uu perampasan aset koruptor itu intinya bapak,0,Netral
sampi tahun jebot tidak bakalan percaya lagi,-1,Negatif
berarti selama tahun dapat tunjangan kontrak rumah jutabulan,1,Positif
bisa tidak ngontral rumah ya di rumah yang biasa saja,0,Netral
paling benar keluarkan slip gaji dpr biar keterangany tidak beda berani tidak transparan,-4,Negatif
itu bukan kontrak namanya uang cicilan buat beli rumah paok,0,Netral
iya tau pak masuk dpr motivasi ya uang tapi jangan sampai joged joged melukai hati rakyat,-2,Negatif
mls amat ngenak amat kamu,1,Positif
apa ada yang percaya,-1,Negatif
tetap saja muahal pak saja gileeee pajak rakyat di buay foya foya,-2,Negatif
hapus juga tunjangan pensiunnya masak menjabat tahun sudah dapat pensiun jangan lupa juga bayar pajak seperti kami yang rakyat jelata ini,-8,Negatif
tunjangan mulu yang di urus rakyat susah mencari kerja di urus tidak,-4,Negatif
kontrak rumah apa juta per bulandi mana pikiran anda,0,Netral
orang kepercayaan prabowo nih masih bilang prabowo tidak tau apa dan presiden jangan disalahkan,-3,Negatif
kowe gaweanmu opo jlok tunjangan,-1,Negatif
sakit banget kuping gua dengernya anjjjj,-1,Negatif
foreigner watching here who elected the dpr members,0,Netral
fix bubarkan kita saja gaji kecil tidak dapat tunjangan kontrak tempat tinggal lah ini gaji gede masih dapat tunjangan tempat tnggluang rakyat itu euy,-8,Negatif
kami krj ngontrak sendiri pak,-1,Negatif
lelucon apalagi ini,-1,Negatif
cpns masuknya susah tidak ada sewa rumah kos bayar sendiri didaerah gajinya kecil passan buat hidup,-2,Negatif
juta kali bulan tahun juta juta bulan tahun jtbln,1,Positif
kasihan kali ah empat tahun tidak dapat tunjangan rumah lagi untung saja tidak du demo rumahmu kawan,-5,Negatif
beda beda penjelasan hemmm sudah diungkap bapak kecuali bisa tunjukkan rincian dipa ya masak di naik juta perhari kali hari jadi juta maaf ya pak tidak seperti itu,1,Positif
segini gaes gaji parlemen di asean,-1,Negatif
terlalu istimewa itu pak,-2,Negatif
kalian dpr memikirkan apa sih sehebat itu kesejahteraan kaliantoh rakyat tetap menderita apa lagi daerah timurekonomi hncur sekarang jual beli psar turun,-4,Negatif
besar itu bos kontrak rumah pali mahal itu satu tahun ini per bulan mati lah rakyat pakai dpr,0,Netral
kepala tikus ya nih,1,Positif
ternyata sudah dari tahun kemarin,-1,Negatif
semua permasalahan bangsa ini benang merahnya ada di uu perampasan aset koruptor supaya segera disahkanselama uu perampasan aset koruptor belum disahkan tugas dpr para koruptor tidak ada rasa takutmalah makin kreatif cara korupsinya aktual di lapangan mantan menteri bumn pernah bilang bahwa bumn itu sebagai sapi perah parpol dalam arti anggota dpr terpilih sudah dapat gaji gede dapat sampingan juga dari hasil meras bumn,-3,Negatif
terus kita kudu percaya begitu,1,Positif
anjirmkan itu duit haram rakyat,-1,Negatif
depeer beban rakyat indonesia belum uang pensiunnya,-1,Negatif
bapak mengomong begini juga masalah tunjangan mana tau rakyat yang tau kan hany komplotan dpr,-6,Negatif
pokoknya samakan dengar umr tidak ada tunjangan apa pun,-4,Negatif
tunjangan rumah juta bulan di bayarkan tahu okt okt untuk kontrak rumah selama tahun,1,Positif
ah semalam kata teman mu di podcas abang densu tidak ada tuh yang mana yang benar nih,-4,Negatif
kembalikan semua uang yang sudah keluar,-3,Negatif
juta kali juta,2,Positif
alasan biat dekat dengan kantor dpr mereka tidak lihat apa banyak masyarakat gaji umr jarak rumah ya berpuluh kilo meter tiap hari pulang pergi ini dpr ringan banget dapat tunjangan rumah juta tiap bulan,2,Positif
menambah panas lagi rakyat mendengar inifix bubarkan dpr,0,Netral
maksud ya bagaimana ya berrti benar juta perbualan,3,Positif
bpk dpr terhormat tolong sah kan uu perampasan aset,0,Netral
jangan di percaya tetap konsistenbubarkan dpr kalau belum bubar demo tetap jalansiapa yang tahan dpr atau pendemo,-1,Negatif
ini ketua hewan hewan rakus yang makan keringat rakyat,-1,Negatif
penjelasan yang benar per bulan juta selaman tahunwouuuh juta sebulan tinggal di sangkar emas selama tahun pantasan rakyat marah,0,Netral
sudah lah pak dasco hapus saja rakyat sudah tidak suka dengan dpr,-3,Negatif
ciehhhh berubah terus mengomongnya,0,Netral
artinya juta kontrak rumah selama tahun satu tahun sekitar juta masih sangat tinggi pak sewa rumah juta setahun sudah sangat nyaman pak,6,Positif
iya selanjutnya dikasih rumah dinas lagi ya,2,Positif
tapi banyak dpr yang sudah punya rumah itu,0,Netral
kali bulan juta kali tahun milyar anggota dewan,-2,Negatif
masyarakat indonesia tanpa dpr tetap bisa hidup,1,Positif
berbelit belit yang sono bilang a yang ini b,-3,Negatif
gaji sebenarnya milyar itu kebenaran,0,Netral
kalau sudah ada demo baru gomong begitu,-2,Negatif
di gaji oleh rakyat melalui pajak buat aniyaya yang bayar pajak masih mau kalian bayar pajak,-2,Negatif
nyalon jadi dewan itu rata sudah mapan ekonominya yakin mereka sudah punya rumah sangat layak huni jadi rasa ya mubazir kalau mereka masih dapat tunjangan perumahan,-1,Negatif
tidak percaya cari alesan,-1,Negatif
rumah apa yang sewanya sampai juta,0,Netral
wow kemana nih negara,0,Netral
tetap ke enakan tni ngontrak ya duit sendiri ini apa ada uang ya rapat ada uang,1,Positif
gila anggota dpr sudah kayak semua,-3,Negatif
othak athikiso saja ngeles,-2,Negatif
begitu yagak omon saja kan,-1,Negatif
adoh ini juga dari partai manatolong ini disingkirkan,-1,Negatif
iya percaya saja kokkasian memang penghuni wisma dpr,2,Positif
pejabat bekas mulyono ganti deh semua,-2,Negatif
bayangkan pakberapa banyak biaya yang dikeluarkan untuk anggota dpr rakyat banyak yang susah yang tercekiksusah makan dpr hanya enak sajaa dan hasil kerjanya tidak tampakk subiantori irmansyah rakabuming teddy teddy nasional teddy,-6,Negatif
juta juta selama tahun maksudnya toh pak berarti tahun juta rumah yang kayak mana pak dikontrak juta per tahun mewaah aamaat,3,Positif
asalkan jangan korupsi saja biar yang bayar pajak ikut merasakan hak mereka tapi sekarang sudah tidak begitu begituan intinya bubarkan dpr,-7,Negatif
sama saja bung cuma ini bedanya di cicil,-1,Negatif
waktu prumahan dpr di kalibata masih aktif juga jarang tuh anggota dpr yang tinggal disana,-2,Negatif
nih orang merasa indonesia milik mereka dan golonganya,0,Netral
pkokny indak akan memilih dpr lagi,-1,Negatif
duit rakyat ituenak banget rakyat di peras mlberak,1,Positif
kata pasha ungu kok tidak menerima,-1,Negatif
oke pak juta juta juta tahun jutatahun juta bulan jutabulan itu mending manfaatin asrama atlet pak masih mengiris hati itu mah,2,Positif
jangan percaya dpr dan bubarkan dpr,0,Netral
pak saya saja ngontrak juta petak anggota keluarga bayar nya ngaret mulu,-2,Negatif
bisa bisa ya ya anggota dpr buat aturan bahwa keluarganya harus ditunjang negara ya,2,Positif
tahun depan beda lagi entah apalagi,-3,Negatif
lambene mencla menclekyk lc,0,Netral
kenapa tunjangan dpr nilaiy fantastis supaya kembali modal setelah di pakai saat kampanyee luar biasa,-2,Negatif
ngekos saja kamar mandi luar,-1,Negatif
tidak percaya pak sudah,0,Netral
setiap bulan juta untuk sewa rumah luar binasa,1,Positif
main kata kata saja semuanya,-4,Negatif
gaji rakyat umr ump juta pak perbulan baru adil,1,Positif
bubar saja itu dpr,-2,Negatif
pakai otak bos coba kali kali hasilnya berapa,1,Positif
mengapai gue bayar pajak buat bayarin kontrakan dajal,-1,Negatif
tunjangan rumah berhenti setelah oktober di ganti tunjangan yang lain biar tetap jalan uangnya pak mahfud dan krisdayanti sudah mengasih tau semua tidak heran lagi,-6,Negatif
pertanyaan nya pak apa ada anggota dpr yang kekayaaan nya di bwah juta hingga miskin sekali harus ngontrak rmah ya pak,-4,Negatif
apa masih ada anggota dpr yang menjabat sekarang nih tidak punya rumah sampai di kasih uang untuk ngontrak rumah apa mungkin pas nyaleg kemarin rmhtanah mereka pada terjual buat anggaran bansosuang serangan fajar bisa di duga begitu,-3,Negatif
monyet siapa yang lepas ini,-3,Negatif
xblnjtblntahun jtblm jika benar dan transparan masih wajar tapi tunjangan tunjangan lainnya juga harus dijelaskan selain tunjangan rumah,-2,Negatif
pabeulit pisan dprieu yeh loba ngakalin teh,1,Positif
tidak perlu di perjls lagi apa rakyat tau kok kenapa orang brondong bondong pengin jadi dpr sampai rela keluarkan biaya saat kampanye segitu saja dah paham kok,-7,Negatif
akal akalan mereka saja,-1,Negatif
juta bulan ngontrak jutabulan,0,Netral
pertanyaan saya sesusah itukah dpr di indonesia ini harus mengeruk pajak rakyat kalau di buka latar belakang anggota dpr pengusaha semua sesusah itukah anggota dpr kita,-7,Negatif
mau percaya sayang seribu sayang sudah tidak mungkin bicaralah sesuka kalian telinga rakyat sudah tidak mau dengar,-1,Negatif
tidak masuk akal sih ini juta untuk tahun kira rumah apa itu,-2,Negatif
sudah ketar ketir hanya orang awam yang percayacoba kalau tidak ketahuan sudah jalan tiap bulan tuatau mungkin memang jalan tiap bulan sampai habis masa jabatan nntisemoga paham,-9,Negatif
kami tidak percaya pak,0,Netral
juta buat tahun menjabat,2,Positif
saya ingat pada jaman pakharto anggota dpr di kasih flat di belakang gedung mpr,-4,Negatif
tahun tidak tuh,-1,Negatif
ya setelah tahun bukan dapat tunjangan lagi mungkin jadi rumah sendiri,-3,Negatif
rumah mewahlihat masih banyak rakyat tidur dikolong jembatan,0,Netral
kagak rela dunia akhirat duit gue buat anjing anjing itu,-3,Negatif
anggota dpr sampah semua,-3,Negatif
konsepnya tiap hari beda penjelasan,0,Netral
tunjukkan pak buktinya pasti kan dapat datanya atau slip pendapatan semuanya tunjukkan ke rakyat,-1,Negatif
omon omon untuk menenangkan hati rakyat tidak percaya haous tunjangan dpr,-1,Negatif
cuma orang tolol yang percaya,-2,Negatif
tidak ada lagi karena di demo seandaix tidak ada demo ya terusan sampai tahun,-5,Negatif
pandainya bersilat lidah itupun akan kembali dapat juta setelah demo reda,0,Netral
tenang sudah di wakilin hidup enak kita,0,Netral
hem gua tidak percaya,-1,Negatif
dipakai ngekos yang mewah dan bagus paling mahal juta masih untung juta,2,Positif
hanyaaa memang semua anggota dpr itu pada gelandangan tidak punya rumah ya,-2,Negatif
kontrakan macam apa semahal itu,-2,Negatif
ini sudah persi ngelesnya anggota dpr sudalah bubarkan saja,-2,Negatif
alasan ajaaaaa pak kita ini memang tidak pintar tapi tidak usah alasan begini amat,-3,Negatif
para bedebah lagi mencari alasan saja untuk membohongi rakyat,-3,Negatif
enak benar bung malu lah,0,Netral
ini lagi klarifikasi beda beda sekelas wakil dpr saja yang ikut merancang anggaran bilang ya salah data tidak pada transparan,-8,Negatif
sebangatnya manusia lebih banget lagi pejabat yang duduk di dprmpr,0,Netral
sudah beda lagi narasinya niiii,-2,Negatif
dulu partaimu belum berkuasa bicaramu lain sekarang berkuasa lain pula,0,Netral
setiap bulan juta belum gajinya belum berasnya,0,Netral
