normalisasi,Score,Sentiment
iya samain dengan rakyat sama biar dia merasai di kasih bansos cuman kg berasvitupun bagi yang dapat kebanyakan kagak,0,Netral
kami rakyat pak kamu wakil kami kami yang beli beras kilo rebu saja harus mati matian dimana logikanya pak,-3,Negatif
sila ke keadilan sosial bagi seluruh rakyat indonesia telah hilang,1,Positif
podcast krisdayanti yang membeberkan gaji anggota dpr per tanggal juta tanggal juta dana aspirasi juta kali dalam tahu kunjungan dapil juta kali dalam tahu mantab betul pajak dari rakyat,1,Positif
kalau kuliah mereka pun ada juga yang kuliah jadi kuliah tidak bisa dikatakan modal,-4,Negatif
tanggal trm juta tanggal trm juta uang sewa rumah juta uang asfirasi jutakali setahun uang kunjungan dapil juta kali setahun belum yang lainya uang rapat sidang prjalanan dinas dll,2,Positif
jangan ngeles om,-2,Negatif
memang mereka tidak punya rumah kah,1,Positif
berarti sebulan juta smntra rkyt ya gaji juta sbuln mkan ngntrak ongkos di stulh semua itu kalau jut rata bahkan ada yang gaji msi jutaan,0,Netral
sama sama tidak ada kerjanya,1,Positif
yang bapa nambhin gundik,-1,Negatif
sakiiit sih kak memang kenapa tidak dibubarin sih,-1,Negatif
biar cepat penuh sapitengnya,0,Netral
gaji gede kerja ya tidak ada yang becus,0,Netral
iya kak kasihan ya,1,Positif
juta beli beras dapat karung buat makin tahun,3,Positif
dpr tidak keluar sengaja taktik buat alasan pindah ikn secepatnya,-1,Negatif
beras cuman juta itu cuman pak ya allah gang rumah saya sebulan juga tidak sampai beras juta sebulan pak,1,Positif
mungkin makan beras merah jingga kuning hijau biru itu kakbagian tunjangan beras kalau dipakai buat kasih makan rakyat saja cukup banyak rakyat yang tidak kelaparan kenapa itu tunjangan banyak banget,-8,Negatif
ternyata sudah dari tahun kemarin,-1,Negatif
dan mngkn pajak kita juga bukan buat bikin kenyang itu tikus ya,0,Netral
pejabat hanya mementingkan kesejahteraan mereka saja tidak peduli duit ya hasil dari mana makanya negara jadi banyak utang ya begitu ibrat pemasukan negara tidak seberapa tapi gede buat bayar mereka mereka itu,-3,Negatif
belum dipotong bensin ya kak,1,Positif
wakil rakyat tapi tidak mau hidup susah,-2,Negatif
cuma juta serius pak disini ada gaji sebulan cuman ribu pak ayolahh fikirkan dengan logika lawak,-1,Negatif
lah enak banget rakyat ya mau beli bensin beras telor jadi satu pakai duit gaji mana kga naik,0,Netral
beras sekarung kg tidak nyampek juta tapi tunjangannya juta ngeri yamknnya berapa karung perbulannya,0,Netral
cuma cuma et pak cuma ya bapal bisa buat dp motor atau rumah,0,Netral
emosi banget dengar cuma mengapai dikasihanin,1,Positif
beras bagaimana yang jtbln pak sama dibayarkan pajaknya oleh negara,0,Netral
kami sudah bantu ratusan orang dengan program sedekah rbbulan kekumpul sebulannya rata juta seandainya kita bisa kumpulin juta sebulan berapa banyak orang yang bisa kita bantu ya,1,Positif
juta tuh bukan cuma tunjangan beras tapi tunjangan yang lain totalnya juta untuk semua tunjangan yang harus di jelaskan yaitu manfaat tunjangan tersebut itu apa saja kenapa mereka perlu mndptkan tunjangan tersebut,-11,Negatif
mandi beras wkwkwkwk mengakak aku,0,Netral
iya bun apa salahnya uang juta untuk para honorer kan ee malah di tambahkan untuk beli beras anggota dewan ya allah miris sekali negara kita ya,0,Netral
beda ya sama podcast krisdayanti pasti juta belum ceperannya,3,Positif
memang rekomen banget nih disini,1,Positif
mereka hajatan tiap hari kayanyamakanya beras juta sebulan,1,Positif
berjuang untuk apa ini,-1,Negatif
tolong share bukti pembayaran pajak tahunan anggota dpr dong pak,-3,Negatif
kerja keras apa ya,1,Positif
rakyat yang dengar makin sakit hati,0,Netral
bisanya kasihan bagaimana dengn rakyatnya,0,Netral
baru mau diitung eeh sudah ada,0,Netral
akal liciknya dpr begitu tuh,0,Netral
bantuan bsu saja cuman sekali itu pun rbjaman bp jokowi sampai kali total,-4,Negatif
sahkan ruu perampaaan aset,0,Netral
xx jtluar biasa gaji ya,0,Netral
rakyat sudah muak dengan omongan kalian yang berubah ubah seperti cuaca contoh ya angin tidak memiliki ktp,-4,Negatif
serius bertanya gunanya dpr tuh buat apasih,0,Netral
you again n again,0,Netral
setiap tunjangan dpr naik jutaan sedangkan umk naik paling kencang ratusan ribu doang wkwk,0,Netral
asalkan jangan korupsi saja biar yang bayar pajak ikut merasakan hak mereka tapi sekarang sudah tidak begitu begituan intinya bubarkan dpr,-7,Negatif
mungkin lebih tepatnya tanggung jawab negara ya kalau bilang beban negara sih ya memang begitu maksud tujuan katanya,-2,Negatif
mungkin sodara dekat sama sodara jauh ya juga ke jatah,0,Netral
suruh ngekos saja juta sudah cukup mewah,-2,Negatif
bisa begitu nganggar ya,1,Positif
ini sudah terjadi kaya begini kemren malah pada joged kemarin rakyat masih di namai nitizen di medsos skarag sudah beda nama rakyat jadi rakyat yang nyata salam damai,-3,Negatif
sama saja manusia ini,1,Positif
sama kali ekor anjing t,-1,Negatif
gapok tunjangan dana aspirasi kunjungan dapil naik gaji juta perhari untuk duduk duduk tepuk tangan wallahi saya tidak ikhlas dunia akhirat,2,Positif
merasakan sebulan ribu,0,Netral
ya allahsedih amat ya dengar ya kami rakyat kecil mau mendapatkan ribu saja sehari bingung,3,Positif
mikir doang kerja kagak,0,Netral
bahkan guru tak ada yang ribu perbulan kak,0,Netral
kalian tidak punya hati,0,Netral
kak kalau kakak masuk belanja di supermarketpun ada ppn ya lah kakak selama ini sudah bayar pajak melalui itu salah ya,-2,Negatif
pantesan ya perut mereka buncit buat beli beras saja juta perbulan,1,Positif
pantesan pada rebutan kursi dpr sampai nyuap rakyat kalau nyoblos dia dapat duit,-4,Negatif
nyapo mbok pikir wolu saja tidak genep,-2,Negatif
lebih makmur lebih sejahtera,3,Positif
mereka meminta dipahami tapi mereka tidak peduli sama yang membayar gaji mereka,-1,Negatif
anak sultanapakah seperti ini kah gaji dpr gaji pemerintah besar banget sedangkan rakyat gaji kecil kebanyakan orang kerja gaji hanya juta an per bulan dan belum lagi pajak terlalu banyak dan besar,-4,Negatif
kasihan orang ini otak ya hilang,1,Positif
bpkkenapa penjelasan setiap anggota dprdberbeda ya,1,Positif
juta bulan ini malah lebih parah,0,Netral
nabung dulu buat nyaleg periode besok,1,Positif
menghitung duit rakyatuntuk keluargasisa nya buat beli mobil,2,Positif
gede banget pantas kayak,0,Netral
hampir ton,0,Netral
cuman juta kalau kita guru ribu bilangnya apa,0,Netral
kamu ada mulu sudah abang,0,Netral
hahahha sudah lah capek banget sekalian saja jualin tuh pulau buat gaji dpr eh bagaimana ya jual pulau kan pernah ya,4,Positif
kumaha maneh we lah,-1,Negatif
beli sama lumbung nya mungkin kak,0,Netral
apa untung ya dpr buat rakyat,0,Netral
pertanggung jawabkan diakhirat ya para dewan,1,Positif
mending tni polri yang di naikan gajinya karena kerjanya taruhanya nyawa,-2,Negatif
ingat ya juta beras sama telur kasihan,3,Positif
foreigner watching here who elected the dpr members,0,Netral
krisdayanti sudah buka loh gaji dpr juta belum tambahan lain,1,Positif
bisa untuk makan setahun keluarga,0,Netral
mereka beli beras se sawah nya abang maknya tidak cukup,-2,Negatif
ini manusia apa binatang di mana mana selalu muncul ini lah contoh dajjal saat ini,0,Netral
ribu di rapel bulan ya bu,0,Netral
sewa rumah kayak mana,0,Netral
buat sampai taunan jabatan,1,Positif
umr solo saja abang juta,1,Positif
kasihan cuma uang segitu banyaknya di bilang cuma sedang rakyat gaji juta sebulan masih diperas pajak buat gaji mereka,-1,Negatif
beras berlapis emas kak,0,Netral
wkwkkwkw dikira kita bodo ya pak,-1,Negatif
iya betul kunker saja besar mbak kd pernh bilang,-1,Negatif
dulu partaimu belum berkuasa bicaramu lain sekarang berkuasa lain pula,0,Netral
sehektar sawah segunung telur,0,Netral
astaghfirullah gaji dpr juta,0,Netral
ok keruk indonesia kayak,0,Netral
dijakarta masih banyak gaji juta sembulan pak sebulan ini cuma juta buat beras,2,Positif
mewah bosbuat makan orang rt,0,Netral
manusia ini nongol terus,0,Netral
lah kemarin krisdyanti bilang dapat sama an pertahun berarti sebulannya tidak juta lagi dong tapi juta an dong,2,Positif
buat beli beras dari luar negeri kayaknya,-1,Negatif
abang bisa tidak tunjangannya tidak dalam bentuk uang tapi diganti tunjang benaran,1,Positif
gaji sedikit tunjangannya bejibunnn,-1,Negatif
ya masih lah memang ada gunanya mereka,1,Positif
manusia purba orang dibalik layar ini harus ditangkap kalau tidak ditangkap berarti buzzer bajingan,-3,Negatif
beras yang sekilo harga ribu,0,Netral
lah katanya di cabut tunjangan ya pak,-2,Negatif
juta cuma heleh gue saja beras sebulan orang cuma ribu kebanyakan itu,-2,Negatif
ingat kakak cumacuma loh ituudah sesuai dengan yang sering presiden omongkan naikkan gaji pejabat sesuai janji pemilu tapi tambahan gaji guru juta bulan selama bulan cuma omon,3,Positif
gunanya apa sih orang seperti ini tanya mode halus,-2,Negatif
mau diotw kan juga kah tempat ya,0,Netral
ini adalah sebagian strategi bapak prabowo dan wakil presiden agar rakyat indonesia melihat kelakuan dpr,1,Positif
jangan bodohin rakyat memang meeting setiap bulan sampai tahun korup,-3,Negatif
sudah tidak pada percaya pak,-1,Negatif
nagislah kosok tidak menangis,-2,Negatif
saya lebih percaya mengomong dengan tembok,0,Netral
bilangnya setahun nanti di kalikan lagi hari,-2,Negatif
juta itu untuk tahun rencananya cuma bayarnya di angsur selama setahun,0,Netral
dpr tidak guna ngabisin anggaran,0,Netral
kagak percaya kata dia cuman buat nenangin rakyat saja sayang ya ku kagak percaya,-1,Negatif
ya allah dikittr amat kak padahal kerjaa ya taruhanya nyawa ini dpr tidur doang sbulan sama lebih,6,Positif
bapak teman ya sahroni bukan,0,Netral
di tempat saya juta itu setara satu ton beras apakah anggota dpr kita memang sangat rakus yabisanya makan satu ton beras sebulan,-2,Negatif
embel duit beras padahal yang dibeli lahan tanah hektaran,-1,Negatif
itu hai pengalihan kalau memang buat tahun kenapa tidak juta sebulan kenapa sudah di kasih juta sebulan,1,Positif
kalian percaya omonganya politusi saya pertegas politisi,0,Netral
mentri keuangan kasihan dengan kawan kawan dpr katanya ha otak gue tidak sampai untuk mencerna kata orang ini,-2,Negatif
amit gue memilih legislatif lagi,-2,Negatif
lihat deh orang ini ternak mulyono,1,Positif
betul itupun bensin masih sendiri,-1,Negatif
dia makan selumpur lumpur sawah ya abang,0,Netral
di kubur beras mereka,0,Netral
alibi apa lagi ini memang rakyat percaya,-1,Negatif
gaji juta sebulan masih dibilang cuman,1,Positif
seenaknya mentri keuangan mainin duid,-2,Negatif
juta per tahun perbulan buat ngontrak rumah juta untuk pejabat mah menurut kalian oke tidak,4,Positif
orang ini bisa jadi anggota dewan karena kader gerindra aslinya mah mafia,-4,Negatif
karena baliknya melebihi modal,-1,Negatif
berkarung buat gurukin mereka,1,Positif
semua memasuki tunjangan ee,-2,Negatif
mahal amat buat makan juta bensin juta beras saja beli sekarung ribu itupun tidak hbisa sebulan berasnya lah lu juta sebulan buat makan doang,5,Positif
kasihan dengen kawan dpr rakyat tidak di kasiani yang tidak ada gaji jta pun tiap bulan dpr yang gaji jta di kasiani lucu tidak sih,-7,Negatif
taat pajak bantu negara buat bayar tunjangan anggota dpr haha capek deh,-2,Negatif
jta buat byar kontrakan selama tahun gede amat,2,Positif
beras apa juta untuk satu bulan,-1,Negatif
ajiiibbb sebulan juta buat ngontra rumah,3,Positif
akun orang ini banyak benar,0,Netral
itu juta sudah bisa buat beli rumahbukan ngontrak lagi,0,Netral
aku tetap tidak ikhlass najiisss,0,Netral
tetap tidak setuju lah keenakan dpr,1,Positif
maksud ya bagaimana ya berrti benar juta perbualan,3,Positif
waktu demo saya nemu dompet di tempat orang demolalu kubuka dompetnya alhamdulillah isi ya juta dan di dalam dompet juga ada ktp pemilik ya saya bingung dan ragu mau di antarkan sayang isi ya jtklo tidak di balikin kasihan yang punya dompet takut ktp ya mau di pakai tau sendiri mengurus ktp di negeri konoha ribet kalau tidak ada orang dalem pokoknya uud akhirnya saya antarkan dompet dan isi ya ke alamat rumah pas saya sampai rumah pemilik ya jutek banget pas saya bilang menemukan dompetnya sopan banget dia langsung saya di suruh masuk ke rumah ya di buat kan kopi dan di sandingkan kue pas sudah menit mengobrol saya pun pamitdan saya bilangibu coba uangnya di hitung kembali lalu ibu itu menghitung ya dan alhamdulillah uangnya pas juta terus saya pun pamit dan tangan saya di tarik sama ibu itu saya kira ada apa tidak tau ya uangnya juta mau di kasih saya semuaemang kalau sudah rezeki tidak kemanakatanya yang penting ktp balik sudah bersyukur bangetsaya pun senang banget pas saya pergi sudah keluar pagar ada yang panggil panggil saya pahpahbangun pah sudah pagi takut berangkat kerja ya kesiangan anak sekolah sudah pada masuk takut macet saya pun terbangun dan bengong uwalaternyata mimpi,-8,Negatif
pantas orang mati an mau jadi caleg,0,Netral
habis makan cuci tangan ya dasko,2,Positif
gaakkkk mending ditaruh di mes,0,Netral
berani tidak akses transparansi gaji dpr tunjangan nya di buka ke publik,0,Netral
juta sampai tahun kedepan,1,Positif
pikirkan para guru tanpa guru mana bisa jadi dpr jangan dpr mulu yang gajinya gedein,1,Positif
yang kasihan sama kita siapa,0,Netral
berjuanga apagak pernah bela rakyat,0,Netral
maksudnya buat tahun,0,Netral
juta perbulan memang mulut mereka sudah tidak bisa di percaya mau siapa pun ya mengomong,0,Netral
bukan orang orang prbowo itu tapi bekas jokwi anak buahnya rakyat tidak sengasara cuman mereka keenakan lebih baik bayar pajak kalau begitu,-4,Negatif
jangan pernah di respon lagi komentar nih bocah tuman,-1,Negatif
sudah dapat rumah unit,0,Netral
juta buat beli beras bjiiiiirr,2,Positif
per bulan juta wowwehauuu,0,Netral
lah iya aku mikir sebulan habis berapa kilo saya saja orang dalm serumh pengeluaran paling kecil sudah sembarng tak byarlh ini beras saja juta,-4,Negatif
kenapa mengomong ya beda beda terus ya tidak bisakah mulutnya mengomong jujur susah amat,-1,Negatif
ringan banget mulutnya bilang cuma jtbulan,0,Netral
cuma gaji guru tahu gaji dpr bulan masih dikatai beban negara,-2,Negatif
rakyatnya tidak makan beras dan telur makanya tidak di naikkan,-1,Negatif
buat buka toko beras kak,1,Positif
yang presiden ini dasco kah,0,Netral
mengapai ngontrak kan ada rumah sendiri,0,Netral
awal bicara perbln juta setiap bulannya juta selama jabatan tahu catat kali kali tahu sama di akhir jutath selama tahun pak omongan anda ini bisa dipercaya tidak ya,1,Positif
tetap ke enakan tni ngontrak ya duit sendiri ini apa ada uang ya rapat ada uang,1,Positif
greget ya dengernyabisa ya kasihan sama kawan dpr,3,Positif
juta kali bulan kali tahun sama anjaayyyyy per anggota dpr,0,Netral
ah yang benar isa saja sih kancil,-2,Negatif
iya buk guruyg jadi beban itu sebenarnya dpr bukan guru,-1,Negatif
juta cuma hell nah umr guru ribu,1,Positif
kilo dibagi hari kilo perharianggota keluarga anggaplah orang kilo lebih satu orang sehari makan kali kilo lebih sekali makan setara megic com llebih duh kenapa gue jadi belajar berhitung ya,3,Positif
alhamdulillah ternyata kita kayak raya yabisa mengasih makan dpr,0,Netral
tugasnya buat uu doang kok,1,Positif
iya menggemaskan pengin cubit mulutnya,-2,Negatif
tidak percaya kalau tidak didemo mah tetap lanjut juta sampai,0,Netral
sehari juta setahun juta mantab kamu ngontrak dimana sehari,2,Positif
lawak memang yang kasihan mah rakyat noh byr pajak duitnya buat byr mereka padahal mereka sudah kayak,-2,Negatif
nah benar membuat saja rumah susunbiar ngumpul di satu tempat,0,Netral
ah sudah enggak percaya meminta trasparan saja gajih dan tunjangan ya,0,Netral
rakyat ya tidak dipikirkan,0,Netral
buzzer kau ladeni sama tollnya,1,Positif
yang sudah pasti itu yang sudah di ucap kan sama mbak kd,-2,Negatif
juta sudah dapat rumah baru,2,Positif
anjir mengomongnya muter mutertapi tujuan ya juta perbulanmasa jabatan,2,Positif
kalau tidak rame bakal lanjut sampai,-2,Negatif
lebih kak mengapai orang ngejar jadi dpr orang banyak uang panasnya yang menyusahkan rakyat logikanyankalo orang waras sih pasti lebih memilih jadi pengusahanatau kerja yang memang gajinya asli lebih dari gaji pokokndpr,3,Positif
tidak ada yang susah sih asal seluruh rakyat indonesia dari sabang sampai merauke bersatu buat bubarin dpr pasti bisa,-3,Negatif
enak banget hidup lo pada,0,Netral
sekarang kalau punya cita jangan jadi guru tapi jadi anggota dpr,-1,Negatif
kd bilang lebih dari itu pak,-1,Negatif
berjuang apa ya kita cari makan sendiri kerja upahan yang gaji majikan kita atau yang jualandagang tidak ada tuh dimodalin negara,-5,Negatif
iya serakah buat dirinya sendiri sama keluarga,1,Positif
kami kerja tidak ada tuh namanya tunjangan rumah kalau kami gajian potong pajak potong cas bon potong libur bayar kosan biaya makan kirim orang tua buat anak dan istri lah kalian meminta tunjangan juta bodo amat buat berapa tahun pun intinya kalian ada pasilitas,-3,Negatif
jadinya berapa sih bingung meminta di itungin abang jeremi polin sudah,1,Positif
masih nawar juga dibikin berbelit,0,Netral
infonya ya bang,1,Positif
buka aib sendiri,-1,Negatif
lucu ini para,1,Positif
sebuan kwintal biar tambah cembung perutnya,0,Netral
